,ABN,Name,Main activity,Full time staff,Part time staff,Volunteers,Year,Casual staff,Total revenue,Total gross income,Employee expenses,All other expenses,Total expenses,Net surplus deficit,type,cat1_1,formed_combined2
2240,81004082928,The Australian Institute Of Refrigeration; Air Conditioning And Heating (Incorporated),Higher education,14,6,15,2017,2.0,4345262.0,4345262.0,1777498.0,2250088.0,4027586.0,317676.0,Business association,business organization,1920.0
2241,81004082928,The Australian Institute Of Refrigeration; Air Conditioning And Heating (Incorporated),Other education,14,5,5,2018,2.0,4265452.0,4265452.0,1816362.0,2048835.0,3883106.0,382346.0,Business association,business organization,1920.0
2242,81004082928,The Australian Institute Of Refrigeration; Air Conditioning And Heating (Incorporated),Higher education,14,5,50,2019,2.0,4292546.0,4292546.0,1877786.0,2380231.0,4258017.0,34529.0,Business association,business organization,1920.0
2243,81004566509,Australian Institute Of Physics,Other education,0,0,90,2013,,,,,,,,Professional group,occupational association,1963.0
2244,81004566509,Australian Institute Of Physics,Other activity,0,0,76,2014,0.0,0.0,207773.0,0.0,221045.0,223695.0,-15922.0,Professional group,occupational association,1963.0
2245,81004566509,Australian Institute Of Physics,Civic and advocacy activities,0,0,100,2015,0.0,0.0,350065.0,0.0,240314.0,246705.0,103360.0,Professional group,occupational association,1963.0
2246,81004566509,Australian Institute Of Physics,Advocacy and civic activities,0,0,100,2016,0.0,0.0,185220.0,0.0,230609.0,240917.0,-55697.0,Professional group,occupational association,1963.0
2247,81004566509,Australian Institute Of Physics,Other education,0,0,100,2017,0.0,228352.0,228352.0,0.0,206404.0,245413.0,-17061.0,Professional group,occupational association,1963.0
2248,81004566509,Australian Institute Of Physics,Other education,0,0,100,2018,0.0,180140.0,180140.0,0.0,217248.0,223648.0,-43508.0,Professional group,occupational association,1963.0
2249,81004566509,Australian Institute Of Physics,Other education,0,0,100,2019,0.0,285459.0,285459.0,0.0,202007.0,217478.0,67981.0,Professional group,occupational association,1963.0
2250,81220114097,Jewish National Fund Environmental Association Of Australia Inc,Environmental activities,2,2,105,2013,,,,,,,,Service Group,public interest,1996.0
2251,81220114097,Jewish National Fund Environmental Association Of Australia Inc,Environmental activities,1,0,76,2014,0.0,7661603.0,7860242.0,0.0,1783786.0,1783786.0,6076456.0,Service Group,public interest,1996.0
2252,81220114097,Jewish National Fund Environmental Association Of Australia Inc,Environmental activities,2,0,100,2015,0.0,7088320.0,7088320.0,100129.0,1951459.0,2051588.0,5036732.0,Service Group,public interest,1996.0
2253,81220114097,Jewish National Fund Environmental Association Of Australia Inc,Environmental activities,2,0,100,2016,0.0,8308151.0,8308151.0,101000.0,2241832.0,2342832.0,5965319.0,Service Group,public interest,1996.0
2254,81220114097,Jewish National Fund Environmental Association Of Australia Inc,Environmental activities,2,0,100,2017,0.0,8375724.0,8375724.0,104861.0,3449495.0,9213604.0,-837880.0,Service Group,public interest,1996.0
2255,81220114097,Jewish National Fund Environmental Association Of Australia Inc,Environmental activities,3,20,100,2018,0.0,9196086.0,9196086.0,344230.0,3102140.0,12880480.0,-3684394.0,Service Group,public interest,1996.0
2256,81220114097,Jewish National Fund Environmental Association Of Australia Inc,Environmental activities,3,0,200,2019,0.0,8656824.0,8656824.0,409451.0,3469132.0,3878583.0,4778241.0,Service Group,public interest,1996.0
2257,82055042852,Australian And New Zealand College Of Anaesthetists,Other education,91,32,614,2013,,,,,,,,Professional group,occupational association,1992.0
2258,82055042852,Australian And New Zealand College Of Anaesthetists,Other education,102,39,751,2014,4.0,36238962.0,37426679.0,12366990.0,21722118.0,35287646.0,2139033.0,Professional group,occupational association,1992.0
2259,82055042852,Australian And New Zealand College Of Anaesthetists,Other education,98,34,826,2015,4.0,36064218.0,37227735.0,13110290.0,13179492.0,35849517.0,1378218.0,Professional group,occupational association,1992.0
2260,82055042852,Australian And New Zealand College Of Anaesthetists,Other education,91,41,933,2016,44.0,36124131.0,36935316.0,13765896.0,12777486.0,35623854.0,1311462.0,Professional group,occupational association,1992.0
2261,82055042852,Australian And New Zealand College Of Anaesthetists,Higher education,104,50,980,2017,41.0,38773698.0,40144896.0,15077694.0,15036520.0,39370454.0,774442.0,Professional group,occupational association,1992.0
2262,82055042852,Australian And New Zealand College Of Anaesthetists,Higher education,101,52,974,2018,41.0,40074973.0,40074973.0,15499916.0,17333410.0,41470582.0,-1395609.0,Professional group,occupational association,1992.0
2263,82055042852,Australian And New Zealand College Of Anaesthetists,Higher education,95,47,862,2019,41.0,41737200.0,43899786.0,15390530.0,15922871.0,39932988.0,3966798.0,Professional group,occupational association,1992.0
2264,82374431382,The Council of Anglican Mothers Union Australia Incorporated,Religious activities,0,1,20,2013,,,,,,,,Service Group,identity groups,1892.0
2265,82374431382,The Council of Anglican Mothers Union Australia Incorporated,Religious activities,0,1,30,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Group,identity groups,1892.0
2266,82374431382,The Council of Anglican Mothers Union Australia Incorporated,Religious activities,0,0,100,2015,0.0,0.0,211474.0,0.0,145364.0,198364.0,13110.0,Service Group,identity groups,1892.0
2267,82374431382,The Council of Anglican Mothers Union Australia Incorporated,Religious activities,0,0,100,2016,0.0,0.0,227906.0,0.0,123841.0,263013.0,-35107.0,Service Group,identity groups,1892.0
2268,82374431382,The Council of Anglican Mothers Union Australia Incorporated,Religious activities,0,0,100,2017,0.0,255550.0,255550.0,0.0,154503.0,324402.0,-68852.0,Service Group,identity groups,1892.0
2269,82374431382,The Council of Anglican Mothers Union Australia Incorporated,Religious activities,0,0,150,2018,0.0,144265.0,144265.0,0.0,96064.0,227104.0,-82839.0,Service Group,identity groups,1892.0
2270,82374431382,The Council of Anglican Mothers Union Australia Incorporated,Religious activities,0,0,100,2019,0.0,221139.0,221139.0,0.0,81075.0,280565.0,-59426.0,Service Group,identity groups,1892.0
2271,82691324728,Maternity Choices Australia,Civic and advocacy activities,0,0,30,2013,,,,,,,,Citizen group,disabled and health advocacy,1989.0
2272,82691324728,Maternity Choices Australia,Civic and advocacy activities,0,0,30,2014,0.0,0.0,51534.0,0.0,52905.0,53522.0,-1987.0,Citizen group,disabled and health advocacy,1989.0
2273,82691324728,Maternity Choices Australia,Civic and advocacy activities,0,0,20,2015,0.0,0.0,38398.0,0.0,23412.0,26086.0,12312.0,Citizen group,disabled and health advocacy,1989.0
2274,82691324728,Maternity Choices Australia,Advocacy and civic activities,0,0,20,2016,0.0,0.0,8194.0,0.0,12273.0,12273.0,-4079.0,Citizen group,disabled and health advocacy,1989.0
2275,82691324728,Maternity Choices Australia,Advocacy and civic activities,0,0,20,2017,0.0,2172.0,2172.0,0.0,8044.0,8044.0,-5872.0,Citizen group,disabled and health advocacy,1989.0
2276,82691324728,Maternity Choices Australia,Civic and advocacy activities,0,0,15,2018,0.0,1678.0,1678.0,0.0,2035.0,2035.0,-357.0,Citizen group,disabled and health advocacy,1989.0
2277,82691324728,Maternity Choices Australia,Civic and advocacy activities,0,0,25,2019,0.0,2272.0,2272.0,0.0,5959.0,5959.0,-3687.0,Citizen group,disabled and health advocacy,1989.0
2278,83005118927,Independent Schools Australia,Other education,8,2,0,2013,,,,,,,,Institutional group,education,1970.0
2279,83005118927,Independent Schools Australia,Other education,8,2,0,2014,0.0,2222124.0,2261309.0,1577746.0,462896.0,2040642.0,220667.0,Institutional group,education,1970.0
2280,83005118927,Independent Schools Australia,Other education,8,2,9,2015,0.0,2365251.0,2365251.0,1675576.0,491019.0,2166595.0,198656.0,Institutional group,education,1970.0
2281,83005118927,Independent Schools Australia,Other education,9,2,0,2016,0.0,2474663.0,2474663.0,1524706.0,663936.0,2188642.0,286021.0,Institutional group,education,1970.0
2282,83005118927,Independent Schools Australia,Other education,9,2,0,2017,0.0,2613326.0,2613326.0,1678869.0,739022.0,2417891.0,195435.0,Institutional group,education,1970.0
2283,83005118927,Independent Schools Australia,Other education,9,2,0,2018,0.0,2793589.0,2793589.0,1836098.0,738902.0,2575000.0,218589.0,Institutional group,education,1970.0
2284,83005118927,Independent Schools Australia,Other education,8,3,0,2019,0.0,2762532.0,2762532.0,1819328.0,657342.0,2476670.0,285862.0,Institutional group,education,1970.0
2292,83048139955,Australian Museums and Galleries Association,Other education,3,17,113,2013,,,,,,,,Business association,business organization,1994.0
2293,83048139955,Australian Museums and Galleries Association,Other education,2,14,301,2014,0.0,1380957.0,1380957.0,885737.0,425286.0,1311023.0,69934.0,Business association,business organization,1994.0
2294,83048139955,Australian Museums and Galleries Association,Other education,3,16,50,2015,0.0,1278903.0,1278903.0,743822.0,570108.0,1313930.0,-35027.0,Business association,business organization,1994.0
2295,83048139955,Australian Museums and Galleries Association,Culture and arts,3,15,200,2016,0.0,1471145.0,1471145.0,833941.0,664107.0,1498048.0,-26903.0,Business association,business organization,1994.0
2296,83048139955,Australian Museums and Galleries Association,Culture and arts,2,18,85,2017,0.0,1768973.0,1768973.0,896831.0,785383.0,1714214.0,54759.0,Business association,business organization,1994.0
2297,83048139955,Australian Museums and Galleries Association,Culture and arts,4,13,106,2018,0.0,1974441.0,1974441.0,966272.0,1017278.0,1983550.0,-9109.0,Business association,business organization,1994.0
2298,83048139955,Australian Museums and Galleries Association,Culture and arts,3,19,128,2019,0.0,1527125.0,1527125.0,1019658.0,632313.0,1651971.0,-124846.0,Business association,business organization,1994.0
2299,83127821891,National Herd Improvement Association Of Australia Incorporated,Other activity,2,2,0,2013,,,,,,,,Business association,business organization,1995.0
2300,83127821891,National Herd Improvement Association Of Australia Incorporated,Other activity,2,0,0,2014,2.0,409786.0,486203.0,197592.0,212483.0,410075.0,76128.0,Business association,business organization,1995.0
2301,83127821891,National Herd Improvement Association Of Australia Incorporated,Civic and advocacy activities,2,2,0,2015,0.0,0.0,333351.0,188580.0,178644.0,367224.0,-33873.0,Business association,business organization,1995.0
2302,83127821891,National Herd Improvement Association Of Australia Incorporated,Advocacy and civic activities,2,1,0,2016,0.0,354038.0,354038.0,210876.0,436484.0,647360.0,-293322.0,Business association,business organization,1995.0
2303,83127821891,National Herd Improvement Association Of Australia Incorporated,Civic and advocacy activities,3,0,0,2017,0.0,315633.0,315633.0,189774.0,184060.0,373834.0,-58201.0,Business association,business organization,1995.0
2304,83127821891,National Herd Improvement Association Of Australia Incorporated,Civic and advocacy activities,2,2,0,2018,0.0,315746.0,315746.0,243704.0,257040.0,500744.0,-184998.0,Business association,business organization,1995.0
2305,83127821891,National Herd Improvement Association Of Australia Incorporated,Civic and advocacy activities,2,0,0,2019,0.0,394992.0,394992.0,252698.0,217234.0,469932.0,-74940.0,Business association,business organization,1995.0
2306,83262013759,ABC Friends Inc,Other activity,0,1,30,2013,,,,,,,,Citizen group,arts and cultural,1976.0
2307,83262013759,ABC Friends Inc,Other activity,0,2,30,2014,0.0,0.0,120185.0,27618.0,84965.0,112583.0,7602.0,Citizen group,arts and cultural,1976.0
2308,83262013759,ABC Friends Inc,Political activities,0,4,40,2015,0.0,0.0,127702.0,88851.0,24693.0,113544.0,14158.0,Citizen group,arts and cultural,1976.0
2309,83262013759,ABC Friends Inc,Culture and arts,1,1,10,2016,0.0,0.0,141841.0,51275.0,91283.0,142558.0,-717.0,Citizen group,arts and cultural,1976.0
2310,83262013759,ABC Friends Inc,Advocacy and civic activities,0,2,15,2017,0.0,101633.0,101633.0,62798.0,94411.0,157209.0,-55576.0,Citizen group,arts and cultural,1976.0
2311,83262013759,ABC Friends Inc,Culture and arts,0,1,80,2018,0.0,239103.0,239103.0,47315.0,104368.0,172683.0,66420.0,Citizen group,arts and cultural,1976.0
2312,83262013759,ABC Friends Inc,Civic and advocacy activities,0,2,160,2019,0.0,192778.0,192779.0,66437.0,193156.0,259593.0,-66814.0,Citizen group,arts and cultural,1976.0
2313,83373110633,St John Ambulance Australia Ltd,Other activity,11,3,34,2013,,,,,,,,Service Group,disabled and health advocacy,1883.0
2314,83373110633,St John Ambulance Australia Ltd,Other education,12,6,30,2014,0.0,7881104.0,8051502.0,1347877.0,6323055.0,7814520.0,236982.0,Service Group,disabled and health advocacy,1883.0
2315,83373110633,St John Ambulance Australia Ltd,Other education,10,5,30,2015,1.0,8628672.0,8628672.0,1743619.0,7377483.0,9121102.0,-492430.0,Service Group,disabled and health advocacy,1883.0
2316,83373110633,St John Ambulance Australia Ltd,Other education,11,5,30,2016,0.0,10990851.0,10990851.0,1761918.0,9022709.0,10784627.0,206224.0,Service Group,disabled and health advocacy,1883.0
2317,83373110633,St John Ambulance Australia Ltd,Employment and training,12,3,21,2017,1.0,10684186.0,11019068.0,1853070.0,9136339.0,11285979.0,-266911.0,Service Group,disabled and health advocacy,1883.0
2318,83373110633,St John Ambulance Australia Ltd,Employment and training,16,3,29,2018,0.0,11866785.0,11866785.0,2028800.0,11553793.0,13866589.0,-1999804.0,Service Group,disabled and health advocacy,1883.0
2319,83373110633,St John Ambulance Australia Ltd,Employment and training,18,2,35,2019,0.0,7701402.0,8600103.0,1040911.0,6798109.0,7973153.0,626950.0,Service Group,disabled and health advocacy,1883.0
2320,83512477283,International Law Association (Australian Branch),Other education,0,0,15,2013,,,,,,,,Professional group,occupational association,1959.0
2321,83512477283,International Law Association (Australian Branch),Other education,0,0,30,2014,0.0,0.0,24850.0,0.0,31097.0,31097.0,-6247.0,Professional group,occupational association,1959.0
2322,83512477283,International Law Association (Australian Branch),Other education,0,0,10,2015,0.0,0.0,21513.0,0.0,17467.0,17467.0,4046.0,Professional group,occupational association,1959.0
2323,83512477283,International Law Association (Australian Branch),Other education,0,0,20,2016,0.0,0.0,14945.0,0.0,21126.0,21126.0,-6181.0,Professional group,occupational association,1959.0
2324,83512477283,International Law Association (Australian Branch),Other education,0,0,20,2017,0.0,23015.0,23015.0,0.0,19406.0,19406.0,3609.0,Professional group,occupational association,1959.0
2325,83512477283,International Law Association (Australian Branch),Other education,0,0,20,2018,0.0,16404.0,16404.0,0.0,11547.0,11547.0,4857.0,Professional group,occupational association,1959.0
2326,83512477283,International Law Association (Australian Branch),Other education,0,0,20,2019,0.0,512532.0,512532.0,0.0,376595.0,376595.0,135937.0,Professional group,occupational association,1959.0
2327,84001112143,The Colong Foundation For Wilderness Ltd,Environmental activities,1,0,10,2013,,,,,,,,Citizen group,public interest,1968.0
2328,84001112143,The Colong Foundation For Wilderness Ltd,Environmental activities,1,0,30,2014,2.0,0.0,303297.0,56575.0,33084.0,89659.0,213639.0,Citizen group,public interest,1968.0
